,hour,PM_US Post,DEWP,HUMI,PRES,TEMP,precipitation,new_wind,year,month,day,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season_1,season_2,season_3,season_4,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_SW,cbwd_cv,Weekdays,Weekends
50546,2,118.0,19.0,88.37,1017.0,21.0,0.0,1.0,2015,10,4,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,1,0,0,0,1,0
50547,3,128.0,19.0,93.98,1017.0,20.0,0.0,2.0,2015,10,4,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,1,0,0,0,1,0
50548,4,122.0,19.0,93.98,1017.0,20.0,0.0,1.0,2015,10,4,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50549,5,131.0,19.0,93.98,1017.0,20.0,0.0,0.0,2015,10,4,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50550,6,149.0,19.0,88.37,1017.0,21.0,0.0,1.0,2015,10,4,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50551,7,171.0,19.0,93.98,1018.0,20.0,0.0,1.0,2015,10,4,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,1,0,0,0,1,0
50552,8,177.0,19.0,88.37,1018.0,21.0,0.0,1.0,2015,10,4,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50553,9,169.0,19.0,83.13,1019.0,22.0,0.0,1.0,2015,10,4,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50554,10,159.0,20.0,83.25,1020.0,23.0,0.0,1.0,2015,10,4,0.5000000000000003,-0.8660254037844385,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50555,11,120.0,20.0,83.25,1020.0,23.0,0.0,1.0,2015,10,4,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50556,12,112.0,20.0,78.39,1019.0,24.0,0.0,1.0,2015,10,4,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50557,13,120.0,20.0,69.6,1019.0,26.0,0.0,1.0,2015,10,4,-0.25881904510252035,-0.9659258262890684,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50558,14,84.0,19.0,65.41,1017.0,26.0,0.2,1.0,2015,10,4,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50559,15,68.0,20.0,73.84,1017.0,25.0,0.0,2.0,2015,10,4,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50561,17,49.0,14.0,53.62,1017.0,24.0,0.0,4.0,2015,10,4,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,1,0,0,0,0,1,0
50563,19,66.0,17.0,88.2,1019.0,19.0,0.0,1.0,2015,10,4,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,1,1,0
50567,23,51.0,17.0,82.89,1022.0,20.0,0.1,2.0,2015,10,4,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,1,0,0,0,1,0
50571,3,41.0,17.0,93.89,1020.0,18.0,0.0,0.0,2015,10,5,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,1,0,1
50576,8,40.0,16.0,88.11,1021.0,18.0,0.0,1.0,2015,10,5,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,1,0,1
50577,9,44.0,16.0,88.11,1021.0,18.0,0.0,1.0,2015,10,5,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,1,0,1
50578,10,35.0,16.0,82.77,1022.0,19.0,0.0,3.0,2015,10,5,0.5000000000000003,-0.8660254037844385,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,1,0,0,1
50579,11,38.0,16.0,77.79,1022.0,20.0,0.0,2.0,2015,10,5,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,1,0,0,1
50580,12,30.0,16.0,73.14,1021.0,21.0,0.0,2.0,2015,10,5,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,1,0,0,1
50581,13,36.0,14.0,64.32,1020.0,21.0,0.0,4.0,2015,10,5,-0.25881904510252035,-0.9659258262890684,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,1,0,0,1
50582,14,35.0,14.0,64.32,1019.0,21.0,0.0,3.0,2015,10,5,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,1,0,0,0,1
50583,15,37.0,15.0,64.54,1018.0,22.0,0.0,3.0,2015,10,5,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,1,0,0,1
50584,16,38.0,15.0,68.61,1017.0,21.0,0.0,2.0,2015,10,5,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,1,0,1
50585,17,43.0,15.0,68.61,1017.0,21.0,0.0,3.0,2015,10,5,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,1,0,0,0,1
50586,18,37.0,15.0,72.96,1017.0,20.0,0.0,2.0,2015,10,5,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,1,0,0,0,1
50587,19,46.0,16.0,82.77,1018.0,19.0,0.0,0.0,2015,10,5,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,1,0,1
50588,20,53.0,16.0,88.11,1018.0,18.0,0.0,2.0,2015,10,5,-0.866025403784439,0.49999999999999933,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,1,0,0,1
50589,21,57.0,16.0,88.11,1019.0,18.0,0.0,1.0,2015,10,5,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,1,0,1
50590,22,56.0,16.0,82.77,1020.0,19.0,0.0,1.0,2015,10,5,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,1,0,1
50591,23,59.0,16.0,82.77,1020.0,19.0,0.0,2.0,2015,10,5,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,1,0,0,0,1
50592,0,59.0,15.0,82.65,1020.0,18.0,0.0,2.0,2015,10,6,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50593,1,53.0,15.0,82.65,1019.0,18.0,0.0,2.0,2015,10,6,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,1,0,0,0,1
50594,2,64.0,15.0,88.02,1019.0,17.0,0.0,1.0,2015,10,6,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50595,3,63.0,15.0,93.8,1019.0,16.0,0.0,1.0,2015,10,6,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50596,4,73.0,16.0,100.0,1019.0,16.0,0.0,0.0,2015,10,6,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50597,5,67.0,16.0,100.0,1019.0,16.0,0.0,1.0,2015,10,6,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50598,6,61.0,15.0,100.0,1019.0,15.0,0.0,1.0,2015,10,6,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50599,7,64.0,15.0,100.0,1020.0,15.0,0.0,1.0,2015,10,6,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50600,8,64.0,16.0,100.0,1021.0,16.0,0.0,2.0,2015,10,6,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50601,9,67.0,18.0,100.0,1022.0,18.0,0.0,1.0,2015,10,6,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50602,10,69.0,17.0,82.89,1022.0,20.0,0.0,2.0,2015,10,6,0.5000000000000003,-0.8660254037844385,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50603,11,60.0,17.0,77.94,1023.0,21.0,0.0,1.0,2015,10,6,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50604,12,59.0,16.0,68.81,1022.0,22.0,0.0,1.0,2015,10,6,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50605,13,36.0,16.0,60.98,1021.0,24.0,0.0,3.0,2015,10,6,-0.25881904510252035,-0.9659258262890684,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50606,14,25.0,16.0,57.44,1020.0,25.0,0.0,2.0,2015,10,6,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50607,15,31.0,13.0,44.61,1020.0,26.0,0.0,2.0,2015,10,6,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50608,16,29.0,13.0,42.06,1019.0,27.0,0.0,1.0,2015,10,6,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50609,17,20.0,12.0,41.78,1019.0,26.0,0.0,3.0,2015,10,6,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50610,18,36.0,14.0,53.62,1020.0,24.0,0.0,2.0,2015,10,6,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50611,19,42.0,14.0,64.32,1021.0,21.0,0.0,1.0,2015,10,6,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50612,20,42.0,15.0,68.61,1022.0,21.0,0.0,1.0,2015,10,6,-0.866025403784439,0.49999999999999933,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50613,21,44.0,16.0,73.14,1023.0,21.0,0.0,1.0,2015,10,6,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,1,0,0,1
50614,22,52.0,16.0,82.77,1023.0,19.0,0.0,1.0,2015,10,6,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50615,23,85.0,15.0,68.61,1024.0,21.0,0.0,1.0,2015,10,6,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,1
50616,0,84.0,16.0,82.77,1023.0,19.0,0.0,1.0,2015,10,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50617,1,88.0,16.0,82.77,1023.0,19.0,0.0,2.0,2015,10,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50618,2,93.0,16.0,88.11,1023.0,18.0,0.0,1.0,2015,10,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50619,3,76.0,16.0,93.84,1023.0,17.0,0.0,1.0,2015,10,0,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50620,4,74.0,16.0,93.84,1022.0,17.0,0.0,1.0,2015,10,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50621,5,80.0,15.0,88.02,1022.0,17.0,0.0,1.0,2015,10,0,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50622,6,80.0,15.0,93.8,1023.0,16.0,0.0,1.0,2015,10,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50623,7,77.0,16.0,100.0,1023.0,16.0,0.0,1.0,2015,10,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50624,8,80.0,16.0,93.84,1024.0,17.0,0.0,1.0,2015,10,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50625,9,67.0,16.0,88.11,1025.0,18.0,0.0,1.0,2015,10,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50626,10,66.0,15.0,68.61,1025.0,21.0,0.0,1.0,2015,10,0,0.5000000000000003,-0.8660254037844385,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50627,11,71.0,16.0,64.76,1025.0,23.0,0.0,1.0,2015,10,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50628,12,53.0,14.0,53.62,1025.0,24.0,0.0,1.0,2015,10,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50629,13,44.0,15.0,50.78,1024.0,26.0,0.0,2.0,2015,10,0,-0.25881904510252035,-0.9659258262890684,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0
50630,14,48.0,14.0,47.61,1023.0,26.0,0.0,3.0,2015,10,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50631,15,48.0,13.0,44.61,1022.0,26.0,0.0,4.0,2015,10,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50632,16,39.0,13.0,47.33,1021.0,25.0,0.0,4.0,2015,10,0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50633,17,36.0,13.0,50.24,1021.0,24.0,0.0,2.0,2015,10,0,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50634,18,37.0,15.0,60.74,1021.0,23.0,0.0,2.0,2015,10,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50635,19,51.0,15.0,64.54,1022.0,22.0,0.0,1.0,2015,10,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50636,20,53.0,15.0,77.64,1022.0,19.0,0.0,0.0,2015,10,0,-0.866025403784439,0.49999999999999933,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50637,21,49.0,15.0,88.02,1023.0,17.0,0.0,1.0,2015,10,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
50638,22,48.0,15.0,88.02,1024.0,17.0,0.0,0.0,2015,10,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50639,23,71.0,16.0,93.84,1024.0,17.0,0.0,0.0,2015,10,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
50640,0,81.0,15.0,88.02,1024.0,17.0,0.0,1.0,2015,10,1,0.0,1.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,1,0,0,0,1,0
50641,1,90.0,15.0,93.8,1023.0,16.0,0.0,0.0,2015,10,1,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50642,2,95.0,15.0,93.8,1023.0,16.0,0.0,1.0,2015,10,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50643,3,104.0,15.0,100.0,1023.0,15.0,0.0,0.0,2015,10,1,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50644,4,91.0,15.0,100.0,1022.0,15.0,0.0,1.0,2015,10,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50645,5,109.0,15.0,100.0,1022.0,15.0,0.0,0.0,2015,10,1,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50646,6,112.0,15.0,100.0,1022.0,15.0,0.0,1.0,2015,10,1,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50647,7,113.0,14.0,100.0,1022.0,14.0,0.0,0.0,2015,10,1,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50648,8,122.0,15.0,100.0,1023.0,15.0,0.0,2.0,2015,10,1,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50649,9,145.0,15.0,82.65,1024.0,18.0,0.0,1.0,2015,10,1,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50650,10,147.0,16.0,73.14,1024.0,21.0,0.0,1.0,2015,10,1,0.5000000000000003,-0.8660254037844385,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50651,11,122.0,15.0,57.2,1024.0,24.0,0.0,1.0,2015,10,1,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50652,12,64.0,12.0,44.33,1023.0,25.0,0.0,1.0,2015,10,1,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50653,13,51.0,13.0,47.33,1022.0,25.0,0.0,2.0,2015,10,1,-0.25881904510252035,-0.9659258262890684,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50654,14,56.0,12.0,39.39,1020.0,27.0,0.0,2.0,2015,10,1,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50655,15,50.0,11.0,36.87,1020.0,27.0,0.0,3.0,2015,10,1,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50656,16,58.0,11.0,39.1,1019.0,26.0,0.0,2.0,2015,10,1,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50657,17,41.0,12.0,41.78,1019.0,26.0,0.0,2.0,2015,10,1,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50658,18,52.0,14.0,53.62,1019.0,24.0,0.0,2.0,2015,10,1,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50659,19,58.0,13.0,60.27,1019.0,21.0,0.0,2.0,2015,10,1,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
50660,20,59.0,14.0,68.4,1020.0,20.0,0.0,1.0,2015,10,1,-0.866025403784439,0.49999999999999933,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50661,21,68.0,14.0,68.4,1021.0,20.0,0.0,1.0,2015,10,1,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50662,22,80.0,14.0,77.48,1021.0,18.0,0.0,1.0,2015,10,1,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50663,23,91.0,15.0,88.02,1021.0,17.0,0.0,1.0,2015,10,1,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
50664,0,105.0,15.0,88.02,1021.0,17.0,0.0,1.0,2015,10,2,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,1,0,1,0
50665,1,94.0,15.0,93.8,1021.0,16.0,0.0,0.0,2015,10,2,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,1,1,0
50666,2,81.0,15.0,88.02,1021.0,17.0,0.0,0.0,2015,10,2,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,1,1,0
50667,3,103.0,15.0,88.02,1020.0,17.0,0.0,1.0,2015,10,2,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,1,0,0,0,1,0
50668,4,111.0,16.0,93.84,1020.0,17.0,0.0,1.0,2015,10,2,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,1,0,1,0
50669,5,116.0,16.0,93.84,1020.0,17.0,0.0,0.0,2015,10,2,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,1,1,0
50670,6,116.0,16.0,93.84,1020.0,17.0,0.0,1.0,2015,10,2,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,1,0,1,0
50671,7,117.0,15.0,88.02,1020.0,17.0,0.0,1.0,2015,10,2,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,1,0,1,0
50672,8,128.0,16.0,93.84,1021.0,17.0,0.0,1.0,2015,10,2,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,1,0,1,0
50673,9,149.0,17.0,82.89,1021.0,20.0,0.0,1.0,2015,10,2,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,1,1,0
50674,10,129.0,17.0,69.01,1022.0,23.0,0.0,1.0,2015,10,2,0.5000000000000003,-0.8660254037844385,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,1,1,0
50675,11,89.0,16.0,60.98,1021.0,24.0,0.0,1.0,2015,10,2,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,1,1,0
50676,12,92.0,16.0,57.44,1021.0,25.0,0.0,2.0,2015,10,2,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,1,0,1,0
