No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,new_wind
38521,2014,5,25,0,1,19,37,19,25,95,1003.4,25.9,SE,6.3,0,0,1.2000000000000002
38522,2014,5,25,1,1,21,25,21,25.3,95,1003.6,26.2,SW,1.8,0,0,1.8
38523,2014,5,25,2,1,16,23,16,25.2,93,1003.8,26.5,SW,4.5,0,0,2.7
38524,2014,5,25,3,1,19,24,19,25.2,94,1003.5,26.3,SE,1,0,0,1
38525,2014,5,25,4,1,15,21,15,24.7,95,1003.2,25.6,NE,0.8,0,0,0.8
38526,2014,5,25,5,1,23,24,23,24.3,95,1003.2,25.2,NE,1.6,0,0,0.8
38527,2014,5,25,6,1,27,24,27,24.5,96,1003.4,25.2,NE,2.3,0,0,0.6999999999999997
38528,2014,5,25,7,1,26,32,26,25,96,1004,25.7,NE,3.4,0,0,1.1
38529,2014,5,25,8,1,19,28,19,25.7,92,1004.4,27.2,NE,5.3,0,0,1.9
38530,2014,5,25,9,1,29,25,29,25.7,82,1004.4,29.1,NE,6.5,0,0,1.2000000000000002
38531,2014,5,25,10,1,28,32,28,24.7,73,1004.3,30.1,SE,1.8,0,0,1.8
38532,2014,5,25,11,1,31,28,31,24.2,68,1004.3,30.8,SW,2.7,0,0,2.7
38533,2014,5,25,12,1,23,31,23,24.2,66,1003.8,31.4,SW,6,0,0,3.3
38534,2014,5,25,13,1,23,31,23,23,58,1002.7,32.4,SW,9.7,0,0,3.6999999999999993
38535,2014,5,25,14,1,17,25,17,23.6,60,1002,32.4,SW,13.2,0,0,3.5
38536,2014,5,25,15,1,28,17,28,25,67,1001.5,32,SE,2.7,0,0,2.7
38537,2014,5,25,16,1,26,29,26,24.6,67,1000.7,31.5,SW,4.9,0,0,4.9
38538,2014,5,25,17,1,18,30,18,24.7,69,1000.5,31.1,SE,3.6,0,0,3.6
38539,2014,5,25,18,1,17,33,17,25.2,74,1000.5,30.4,SE,7.1,0,0,3.4999999999999996
38540,2014,5,25,19,1,15,37,15,25.3,79,1001,29.4,SE,10.5,0,0,3.4000000000000004
38541,2014,5,25,20,1,25,37,25,25.6,84,1002.5,28.6,NW,1,0,0,1
38542,2014,5,25,21,1,24,33,24,22.3,90,1002.8,24.1,NW,3.8,4.2,4.2,2.8
38543,2014,5,25,22,1,26,30,26,23.3,95,1003,24.2,NE,1.1,4.1,8.3,1.1
38544,2014,5,25,23,1,26,30,26,23.4,95,1002.8,24.3,NW,1.4,1.6,9.9,1.4
38545,2014,5,26,0,1,28,28,28,23.7,96,1002.3,24.4,NE,0.9,0.1,10,0.9
38546,2014,5,26,1,1,25,18,25,23.9,96,1001.9,24.6,NE,1.8,0,0,0.9
38547,2014,5,26,2,1,16,19,16,23.7,96,1001.5,24.4,NE,3.2,0,0,1.4000000000000001
38548,2014,5,26,3,1,5,15,5,23.6,96,1002,24.3,NW,1.2,0,0,1.2
38549,2014,5,26,4,1,7,13,7,23.5,96,1002.2,24.2,NW,2.3,0.1,0.1,1.0999999999999999
38550,2014,5,26,5,1,11,18,11,23.4,96,1002.3,24.1,NW,4.3,0,0,2.0
38551,2014,5,26,6,1,11,23,11,23.3,96,1002.4,24,NW,5.8,0,0,1.5
38552,2014,5,26,7,1,12,29,12,24.2,96,1002.8,24.9,NW,6.6,0,0,0.7999999999999998
38553,2014,5,26,8,1,18,25,18,26.1,87,1003.3,28.5,SE,1.2,0,0,1.2
38554,2014,5,26,9,1,18,23,18,24.9,79,1003.7,29,SW,2.2,0,0,2.2
38555,2014,5,26,10,1,19,25,19,24,71,1004.1,29.9,SW,5.7,0,0,3.5
38556,2014,5,26,11,1,31,25,31,24.3,69,1003.6,30.7,NW,2.6,0,0,2.6
38557,2014,5,26,12,1,37,36,37,24.4,68,1003.3,31.1,NW,5.5,0,0,2.9
38558,2014,5,26,13,1,58,36,58,24.3,70,1002.3,30.5,NW,8.6,0,0,3.0999999999999996
38559,2014,5,26,14,1,49,65,49,25,68,1001,31.7,NE,2.2,0,0,2.2
38560,2014,5,26,15,1,48,55,48,25.3,66,1000.4,32.5,NW,2.4,0,0,2.4
38561,2014,5,26,16,1,55,55,55,25,68,999.8,31.7,NW,4.8,0,0,2.4
38562,2014,5,26,17,1,50,67,50,24.3,65,999.7,31.7,NW,8.1,0,0,3.3
38563,2014,5,26,18,1,50,51,50,24.3,71,999.8,30.2,NW,10.7,0,0,2.5999999999999996
38564,2014,5,26,19,1,32,38,32,25.2,80,999.8,29.1,NE,1.8,0,0,1.8
38565,2014,5,26,20,1,36,37,36,25.4,87,1000.1,27.8,NW,1.2,0,0,1.2
38566,2014,5,26,21,1,46,38,46,25.2,92,1000.4,26.7,NW,2.4,0,0,1.2
38567,2014,5,26,22,1,67,46,67,25,93,1001,26.3,NW,3.7,0,0,1.3000000000000003
38568,2014,5,26,23,1,58,66,58,24.6,93,1001.4,25.9,NW,5.7,0,0,2.0
38569,2014,5,27,0,1,58,66,58,24.7,93,1001.5,26,NW,7.7,0,0,2.0
38570,2014,5,27,1,1,66,65,66,24.9,94,1001.3,26,NW,9.4,0,0,1.7000000000000002
38571,2014,5,27,2,1,66,66,66,24.5,94,1000.6,25.6,NE,1.4,0,0,1.4
38572,2014,5,27,3,1,81,91,81,24.5,95,1000.3,25.4,SW,0.6,0,0,0.6
38573,2014,5,27,4,1,86,92,86,24.2,95,999.9,25.1,NW,1.6,0,0,1.6
38574,2014,5,27,5,1,72,82,72,24.3,96,1000.1,25,NW,3,0,0,1.4
38575,2014,5,27,6,1,56,66,56,24.3,96,1000.6,25,NW,4.1,0,0,1.0999999999999996
38576,2014,5,27,7,1,73,72,73,25.1,95,1001,26,NE,0.7,0,0,0.7
38577,2014,5,27,8,1,84,69,84,25.5,86,1001.2,28.1,NE,2,0,0,1.3
38578,2014,5,27,9,1,86,83,86,25.2,76,1001.4,30,NE,2.8,0,0,0.7999999999999998
38579,2014,5,27,10,1,84,NA,84,24.6,73,1001.5,30,NW,1.1,0,0,1.1
38580,2014,5,27,11,1,101,89,101,24.6,69,1001.2,31,SW,1.4,0,0,1.4
38581,2014,5,27,12,1,97,87,97,24.9,66,1000.3,32.1,NE,1,0,0,1
38582,2014,5,27,13,1,89,91,89,24.7,64,999.3,32.4,SW,1.5,0,0,1.5
38583,2014,5,27,14,1,81,79,81,24.3,61,998.3,32.9,SW,4.1,0,0,2.5999999999999996
38584,2014,5,27,15,1,77,78,77,23.9,57,997.6,33.7,NW,2.2,0,0,2.2
38585,2014,5,27,16,1,70,75,70,23.5,55,996.7,33.9,NW,3.9,0,0,1.6999999999999997
38586,2014,5,27,17,1,44,75,44,23.4,58,996.5,32.8,SW,1.2,0,0,1.2
38587,2014,5,27,18,1,47,53,47,23.7,67,996.9,30.6,SW,6.9,0,0,5.7
38588,2014,5,27,19,1,45,42,45,24.5,83,997.4,27.7,NW,1.4,2.6,2.6,1.4
38589,2014,5,27,20,1,54,NA,54,24.7,89,998.3,26.7,SE,0.7,0,0,0.7
38590,2014,5,27,21,1,59,NA,59,24.9,93,998.7,26.2,NE,1,0,0,1
38591,2014,5,27,22,1,63,NA,63,24.6,94,999,25.7,NW,0.9,0,0,0.9
38592,2014,5,27,23,1,46,66,46,24.6,95,999.5,25.5,NE,0.8,0,0,0.8
38593,2014,5,28,0,1,48,68,48,24.3,95,998.9,25.2,NE,2.2,0,0,1.4000000000000001
38594,2014,5,28,1,1,54,58,54,24.3,95,999,25.2,NE,3.5,0,0,1.2999999999999998
38595,2014,5,28,2,1,59,49,59,24.4,95,998.9,25.3,NW,1.1,0,0,1.1
38596,2014,5,28,3,1,50,57,50,24.2,95,998.5,25.1,NW,2.2,0,0,1.1
38597,2014,5,28,4,1,43,63,43,24.2,96,998.8,24.9,NE,1.1,0,0,1.1
38598,2014,5,28,5,1,48,54,48,24.1,96,999.1,24.8,NE,2.5,0,0,1.4
38599,2014,5,28,6,1,48,55,48,24,96,999.4,24.7,NE,3.3,0,0,0.7999999999999998
38600,2014,5,28,7,1,46,55,46,24.9,96,1000.2,25.6,NE,4.1,0,0,0.7999999999999998
38601,2014,5,28,8,1,49,52,49,26,86,1000.5,28.6,SE,0.9,0,0,0.9
38602,2014,5,28,9,1,52,52,52,24.2,73,1000.7,29.6,SW,2.3,0,0,2.3
38603,2014,5,28,10,1,NA,44,NA,24,66,1000.6,31.2,SW,5,0,0,2.7
38604,2014,5,28,11,1,NA,36,NA,24.2,63,1000.3,32.2,NE,3,0,0,3
38605,2014,5,28,12,1,49,42,49,23.4,57,999.7,33.1,NW,2.1,0,0,2.1
38606,2014,5,28,13,1,46,57,46,23,55,998.9,33.3,NW,4.5,0,0,2.4
38607,2014,5,28,14,1,25,52,25,22.1,59,997.9,31.1,SW,3.9,0,0,3.9
38608,2014,5,28,15,1,32,39,32,22.5,53,997,33.4,NW,2.5,0,0,2.5
38609,2014,5,28,16,1,34,34,34,21,47,996.4,33.9,SW,2.4,0,0,2.4
38610,2014,5,28,17,1,24,41,24,24.2,68,996.4,30.9,SE,3.4,0,0,3.4
38611,2014,5,28,18,1,19,43,19,23.7,70,996.8,29.8,SW,3.2,0,0,3.2
38612,2014,5,28,19,1,15,34,15,23.8,75,997.4,28.7,SW,4.5,0,0,1.2999999999999998
38613,2014,5,28,20,1,18,32,18,24.9,88,998,27.1,NE,0.9,0,0,0.9
38614,2014,5,28,21,1,22,37,22,24.8,92,998.5,26.3,NW,1.6,0,0,1.6
38615,2014,5,28,22,1,28,41,28,24.9,93,998.8,26.2,NE,0.8,0,0,0.8
38616,2014,5,28,23,1,23,43,23,24.9,94,999.3,26,NW,1.2,0,0,1.2
38617,2014,5,29,0,1,29,47,29,24.3,93,998.7,25.6,NW,3,0,0,1.8
38618,2014,5,29,1,1,31,44,31,24.6,95,998.1,25.5,NW,3.6,0,0,0.6000000000000001
38619,2014,5,29,2,1,41,40,41,24.3,95,998.1,25.2,NW,4.9,0,0,1.3000000000000003
38620,2014,5,29,3,1,44,50,44,24.3,95,998,25.2,NE,1.1,0,0,1.1
38621,2014,5,29,4,1,30,51,30,24.3,95,998.1,25.2,NE,2.2,0,0,1.1
38622,2014,5,29,5,1,20,61,20,24.3,95,998.2,25.2,NW,1.1,0,0,1.1
38623,2014,5,29,6,1,20,47,20,24.5,96,998.6,25.2,NE,0.6,0,0,0.6
38624,2014,5,29,7,1,23,38,23,25.6,96,999.2,26.3,NE,1.4,0,0,0.7999999999999999
38625,2014,5,29,8,1,32,41,32,25.2,83,999.4,28.4,SW,2.7,0,0,2.7
38626,2014,5,29,9,1,29,41,29,24.7,75,999.5,29.7,SW,6.3,0,0,3.5999999999999996
38627,2014,5,29,10,1,27,34,27,24.3,71,999.6,30.2,SW,10.3,0,0,4.000000000000001
38628,2014,5,29,11,1,31,42,31,24.1,66,999.2,31.3,SW,12.6,0,0,2.299999999999999
38629,2014,5,29,12,1,27,45,27,24.4,63,998.7,32.4,SW,16.2,0,0,3.5999999999999996
38630,2014,5,29,13,1,21,44,21,23.7,60,998,32.5,SW,19.9,0,0,3.6999999999999993
38631,2014,5,29,14,1,14,39,14,23.4,57,997,33.1,SW,25.9,0,0,6.0
38632,2014,5,29,15,1,12,29,12,23.9,79,997.3,27.9,SW,31.6,0,0,5.700000000000003
38633,2014,5,29,16,1,12,31,12,23.8,85,997.1,26.6,SE,1.4,0,0,1.4
38634,2014,5,29,17,1,30,23,30,23.7,83,997.6,26.9,cv,0.4,0,0,0.4
38635,2014,5,29,18,1,36,29,36,23.7,83,997.7,26.9,NE,0.9,0,0,0.9
38636,2014,5,29,19,1,38,42,38,24.3,87,997.7,26.7,NW,1.3,0,0,1.3
38637,2014,5,29,20,1,38,41,38,24.4,91,997.8,26,NE,1.1,0,0,1.1
38638,2014,5,29,21,1,37,53,37,24.3,92,998.4,25.8,NW,1.1,0,0,1.1
38639,2014,5,29,22,1,54,53,54,24.4,93,998.5,25.7,NW,2.6,0,0,1.5
38640,2014,5,29,23,1,72,44,72,24.2,93,998.6,25.5,NW,3.7,0,0,1.1
38641,2014,5,30,0,1,64,44,64,24.4,93,999,25.7,NE,0.7,0,0,0.7
38642,2014,5,30,1,1,36,51,36,24.5,94,998.7,25.6,NW,1.1,0,0,1.1
38643,2014,5,30,2,1,22,NA,22,24.6,94,998.5,25.7,NE,0.8,0.2,0.2,0.8
38644,2014,5,30,3,1,22,43,22,24.8,95,998,25.7,SE,0.8,0,0,0.8
38645,2014,5,30,4,1,19,38,19,24.7,95,998,25.6,NE,1.1,0,0,1.1
38646,2014,5,30,5,1,23,30,23,25,95,998.2,25.9,cv,0,0,0,0
38647,2014,5,30,6,1,24,29,24,24.9,95,998.7,25.8,NW,0.9,0.1,0.1,0.9
38648,2014,5,30,7,1,29,31,29,25.7,95,999.2,26.6,NE,0.6,0,0,0.6
38649,2014,5,30,8,1,24,26,24,25.8,85,999.7,28.6,SW,2.6,0,0,2.6
38650,2014,5,30,9,1,27,30,27,25.5,79,999.9,29.6,SW,6,0,0,3.4
38651,2014,5,30,10,1,31,26,31,24.8,74,1000,30,SW,9.5,0,0,3.5
38652,2014,5,30,11,1,22,33,22,24.4,69,999.6,30.8,SW,13.9,0,0,4.4
38653,2014,5,30,12,1,33,32,33,25.5,75,999.7,30.5,SE,2.3,0,0,2.3
38654,2014,5,30,13,1,33,34,33,25.1,73,998.9,30.6,SE,5.4,0,0,3.1000000000000005
38655,2014,5,30,14,1,27,33,27,25,70,998.2,31.2,SW,3,0,0,3
38656,2014,5,30,15,1,27,38,27,25.5,72,997.5,31.2,SE,2.6,0,0,2.6
38657,2014,5,30,16,1,17,43,17,25.2,70,997,31.4,SE,5.7,0,0,3.1
38658,2014,5,30,17,1,16,33,16,25.1,71,996.5,31,SE,10.7,0,0,4.999999999999999
38659,2014,5,30,18,1,16,35,16,24.9,73,996.9,30.3,SE,12.9,0,0,2.200000000000001
38660,2014,5,30,19,1,19,33,19,24.2,73,997.3,29.6,SE,15.4,0,0,2.5
38661,2014,5,30,20,1,20,33,20,24.3,76,998.2,29,SE,17,0,0,1.5999999999999996
38662,2014,5,30,21,1,23,37,23,24.4,79,998.5,28.5,SE,19.8,0,0,2.8000000000000007
38663,2014,5,30,22,1,22,30,22,25,84,999.4,28,SE,21.6,0,0,1.8000000000000007
38664,2014,5,30,23,1,9,28,9,25.1,87,999.7,27.5,SE,22.8,0,0,1.1999999999999993
38665,2014,5,31,0,1,20,27,20,25.2,88,999.9,27.4,SE,24.6,0,0,1.8000000000000007
38666,2014,5,31,1,1,15,27,15,25.3,89,999.8,27.3,SW,2.2,0,0,2.2
38667,2014,5,31,2,1,14,24,14,24.8,87,999.9,27.2,SE,2.1,0,0,2.1
38668,2014,5,31,3,1,20,30,20,24.9,90,999.7,26.7,SE,3,0,0,0.8999999999999999
38669,2014,5,31,4,1,26,25,26,24.8,92,999.6,26.3,cv,0.5,0,0,0.5
38670,2014,5,31,5,1,25,29,25,24.9,94,999.5,26,NW,0.6,0,0,0.6
38671,2014,5,31,6,1,25,21,25,24.7,94,999.9,25.8,NE,1.1,0,0,1.1
38672,2014,5,31,7,1,20,24,20,25.6,95,1000.4,26.5,SE,1.2,0,0,1.2
38673,2014,5,31,8,1,22,32,22,25.5,85,1000.6,28.3,SW,1.8,0,0,1.8
38674,2014,5,31,9,1,16,28,16,24.1,70,1000.7,30.2,SW,6.1,0,0,4.3
38675,2014,5,31,10,1,25,26,25,23.5,63,1000.5,31.4,SE,4.6,0,0,4.6
38676,2014,5,31,11,1,27,33,27,22.4,58,1000.6,31.7,SW,2.8,0,0,2.8
38677,2014,5,31,12,1,29,41,29,24,61,1000.2,32.6,SE,1.8,0,0,1.8
38678,2014,5,31,13,1,30,29,30,23.1,55,999.7,33.4,SE,4.6,0,0,2.8
38679,2014,5,31,14,1,38,30,38,22.8,53,998.7,33.8,SW,2.7,0,0,2.7
38680,2014,5,31,15,1,23,41,23,23.9,58,997.8,33.3,SE,2.7,0,0,2.7
38681,2014,5,31,16,1,23,41,23,24,59,997.1,33.1,SE,6.3,0,0,3.5999999999999996
38682,2014,5,31,17,1,14,41,14,23.9,60,996.7,32.7,SW,4.8,0,0,4.8
38683,2014,5,31,18,1,13,30,13,24.7,66,996.7,31.9,SE,4.4,0,0,4.4
38684,2014,5,31,19,1,12,29,12,24.5,71,997.2,30.4,SE,8.5,0,0,4.1
38685,2014,5,31,20,1,18,29,18,24.7,75,998,29.7,SE,12.7,0,0,4.199999999999999
38686,2014,5,31,21,1,19,33,19,24.8,77,998.7,29.3,SE,15.7,0,0,3.0
38687,2014,5,31,22,1,17,28,17,24.9,79,999.8,29,SE,19.1,0,0,3.400000000000002
38688,2014,5,31,23,1,13,NA,13,25.5,83,1000.6,28.7,SE,22.7,0,0,3.599999999999998
38689,2014,6,1,0,2,14,NA,14,25.4,84,1000.9,28.4,SW,3.9,0,0,3.9
38690,2014,6,1,1,2,13,32,13,25.3,85,1000.5,28.1,SE,2.3,0,0,2.3
38691,2014,6,1,2,2,17,22,17,25.1,87,1000,27.5,SE,4.4,0,0,2.1000000000000005
38692,2014,6,1,3,2,17,32,17,25,88,999.8,27.2,SW,0.7,0,0,0.7
38693,2014,6,1,4,2,15,21,15,25,88,999.7,27.2,SW,2.1,0,0,1.4000000000000001
38694,2014,6,1,5,2,18,23,18,24.9,92,999.8,26.4,NE,0.6,0,0,0.6
38695,2014,6,1,6,2,12,23,12,24.8,94,1000.2,25.9,NW,0.9,0,0,0.9
38696,2014,6,1,7,2,18,27,18,25.9,93,1000.5,27.2,cv,0.5,0,0,0.5
38697,2014,6,1,8,2,13,29,13,26,83,1000.5,29.2,SE,1.1,0,0,1.1
38698,2014,6,1,9,2,16,22,16,24.4,72,1000.7,30.1,SW,2.5,0,0,2.5
38699,2014,6,1,10,2,17,27,17,24,66,1000.7,31.2,SW,4.4,0,0,1.9000000000000004
38700,2014,6,1,11,2,18,19,18,24.2,64,1000.4,31.9,SW,8,0,0,3.5999999999999996
38701,2014,6,1,12,2,12,26,12,22.9,57,1000,32.6,SW,11.6,0,0,3.5999999999999996
38702,2014,6,1,13,2,13,23,13,21.9,51,999.1,33.5,SW,16.4,0,0,4.799999999999999
38703,2014,6,1,14,2,13,23,13,21.9,48,998.3,34.6,SW,21.8,0,0,5.400000000000002
38704,2014,6,1,15,2,13,23,13,21.9,50,997.4,33.8,SW,25.9,0,0,4.099999999999998
38705,2014,6,1,16,2,13,22,13,22.3,51,996.3,33.9,SW,28.8,0,0,2.900000000000002
38706,2014,6,1,17,2,12,17,12,24.3,61,995.7,32.9,SW,32.6,0,0,3.8000000000000007
38707,2014,6,1,18,2,12,19,12,24,61,995.6,32.6,SW,36.7,0,0,4.100000000000001
38708,2014,6,1,19,2,17,24,17,24.7,68,995.8,31.4,SE,2.7,0,0,2.7
38709,2014,6,1,20,2,14,21,14,25,74,996.3,30.2,SE,4.1,0,0,1.3999999999999995
38710,2014,6,1,21,2,14,27,14,25,74,996.8,30.2,SW,2.1,0,0,2.1
38711,2014,6,1,22,2,12,24,12,24.1,71,997.6,30,SE,3.7,0,0,3.7
38712,2014,6,1,23,2,10,18,10,24.2,74,998.2,29.4,SW,3.2,0,0,3.2
38713,2014,6,2,0,2,8,16,8,24.3,77,998.1,28.8,SE,3.3,0,0,3.3
38714,2014,6,2,1,2,7,22,7,24.3,79,997.9,28.4,SW,3.2,0,0,3.2
38715,2014,6,2,2,2,6,17,6,24.1,80,997.7,27.9,SW,5.8,0,0,2.5999999999999996
38716,2014,6,2,3,2,9,13,9,24.2,82,997.7,27.6,SW,7.1,0,0,1.2999999999999998
38717,2014,6,2,4,2,8,13,8,24.3,85,997.7,27.1,SW,8.2,0,0,1.0999999999999996
38718,2014,6,2,5,2,3,15,3,24.3,86,997.8,26.9,cv,0.5,0,0,0.5
38719,2014,6,2,6,2,1,14,1,24.5,91,998,26.1,cv,0.6,0,0,0.09999999999999998
38720,2014,6,2,7,2,2,17,2,25.1,88,998.3,27.3,SW,0.9,0,0,0.9
38721,2014,6,2,8,2,7,12,7,24.2,77,998.4,28.7,SW,3.9,0,0,3.0
38722,2014,6,2,9,2,10,17,10,24.3,73,998.5,29.7,SW,8.1,0,0,4.199999999999999
38723,2014,6,2,10,2,19,22,19,24.8,71,998.5,30.7,SW,11.4,0,0,3.3000000000000007
38724,2014,6,2,11,2,20,21,20,23.5,63,998.1,31.4,SW,13.4,0,0,2.0
38725,2014,6,2,12,2,20,26,20,23,58,997.5,32.4,SW,17.2,0,0,3.799999999999999
38726,2014,6,2,13,2,30,28,30,23.4,58,996.7,32.8,SW,19.4,0,0,2.1999999999999993
38727,2014,6,2,14,2,32,29,32,24,58,995.9,33.4,SW,21.8,0,0,2.400000000000002
38728,2014,6,2,15,2,29,37,29,23.8,54,995.2,34.5,SW,23.3,0,0,1.5
38729,2014,6,2,16,2,19,35,19,23.3,54,994.4,34,SW,24.8,0,0,1.5
38730,2014,6,2,17,2,15,30,15,23.8,58,994.3,33.2,SW,26.1,0,0,1.3000000000000007
38731,2014,6,2,18,2,18,26,18,24.5,65,994.4,32,SW,28.4,0,0,2.299999999999997
38732,2014,6,2,19,2,18,27,18,24.5,68,994.6,31.2,SE,1.6,0,0,1.6
38733,2014,6,2,20,2,17,30,17,25.8,80,995.4,29.7,SE,2.3,0,0,0.6999999999999997
38734,2014,6,2,21,2,19,37,19,24.9,74,995.5,30.1,SE,4,0,0,1.7000000000000002
38735,2014,6,2,22,2,14,34,14,24.1,74,995.7,29.3,SE,7.3,0.4,0.4,3.3
38736,2014,6,2,23,2,13,33,13,24.8,80,996.3,28.6,SW,1.2,0,0,1.2
38737,2014,6,3,0,2,12,30,12,24.9,84,995.8,27.9,SE,1.1,0,0,1.1
38738,2014,6,3,1,2,10,22,10,24.7,85,995.1,27.5,SE,2.6,0,0,1.5
38739,2014,6,3,2,2,9,17,9,25.1,91,995.2,26.8,NW,1.1,0,0,1.1
38740,2014,6,3,3,2,7,13,7,25.2,91,994.8,26.9,SW,1.1,0,0,1.1
38741,2014,6,3,4,2,4,17,4,24.7,84,994.5,27.7,SE,2.1,0,0,2.1
38742,2014,6,3,5,2,5,10,5,24.9,87,994.6,27.3,SE,3.4,0,0,1.2999999999999998
38743,2014,6,3,6,2,6,20,6,24.9,89,995.5,26.9,NE,0.8,0,0,0.8
38744,2014,6,3,7,2,9,15,9,25.1,91,996.4,26.7,NE,2.4,0,0,1.5999999999999999
38745,2014,6,3,8,2,12,22,12,23.1,92,997.2,24.5,NW,4.4,1.3,1.3,4.4
38746,2014,6,3,9,2,13,22,13,23,94,997.4,24.1,NW,5.7,3.5,4.8,1.2999999999999998
38747,2014,6,3,10,2,15,21,15,23.7,95,997.3,24.6,NE,1.2,0.6,5.4,1.2
38748,2014,6,3,11,2,26,27,26,23.6,94,997.5,24.7,NW,1.1,0,0,1.1
38749,2014,6,3,12,2,33,30,33,24.1,91,996.9,25.7,SE,1.2,0,0,1.2
38750,2014,6,3,13,2,34,31,34,24.1,80,996.2,27.9,NE,1.4,0,0,1.4
38751,2014,6,3,14,2,50,42,50,25.3,75,995.5,30.3,SE,2.4,0,0,2.4
38752,2014,6,3,15,2,49,50,49,25.1,70,995.1,31.3,SE,4,0,0,1.6
38753,2014,6,3,16,2,19,58,19,25.7,83,995.3,28.9,NE,1.7,0.1,0.1,1.7
38754,2014,6,3,17,2,13,29,13,24.4,94,995.2,25.5,NW,0.9,8.6,8.7,0.9
38755,2014,6,3,18,2,21,18,21,24.4,95,995.1,25.3,SE,0.6,0.4,9.1,0.6
38756,2014,6,3,19,2,19,25,19,23.9,92,995.9,25.3,cv,0.4,0.8,9.9,0.4
38757,2014,6,3,20,2,27,40,27,24.7,95,996.1,25.6,NW,1.2,0,0,1.2
38758,2014,6,3,21,2,35,38,35,24.6,95,995.9,25.5,NW,2.2,0,0,1.0000000000000002
38759,2014,6,3,22,2,56,45,56,24.5,95,996.2,25.4,NE,0.8,0,0,0.8
38760,2014,6,3,23,2,57,37,57,24.4,95,996.5,25.3,NW,1.1,0,0,1.1
38761,2014,6,4,0,2,64,43,64,24.6,96,996.4,25.3,NE,1.1,0,0,1.1
38762,2014,6,4,1,2,56,56,56,24.5,96,996.2,25.2,NW,1.4,0,0,1.4
38763,2014,6,4,2,2,56,42,56,24.6,96,996.2,25.3,NW,2.5,0,0,1.1
38764,2014,6,4,3,2,55,50,55,24.2,95,996,25.1,NW,3.3,0,0,0.7999999999999998
38765,2014,6,4,4,2,77,55,77,24.4,95,996.1,25.3,NE,1.4,0,0,1.4
38766,2014,6,4,5,2,75,49,75,24.5,95,996.5,25.4,NE,3,0,0,1.6
38767,2014,6,4,6,2,63,51,63,24.4,95,996.6,25.3,NE,4.7,0,0,1.7000000000000002
38768,2014,6,4,7,2,70,56,70,25.1,95,997,26,NW,0.8,0,0,0.8
38769,2014,6,4,8,2,71,57,71,25.8,89,997.4,27.8,NE,1.8,0,0,1.8
38770,2014,6,4,9,2,51,59,51,25.3,82,997.4,28.7,SE,1.2,0,0,1.2
38771,2014,6,4,10,2,43,58,43,25.2,75,997.2,30.2,SE,3.6,0,0,2.4000000000000004
38772,2014,6,4,11,2,44,40,44,24.5,69,996.9,30.9,SW,2.1,0,0,2.1
38773,2014,6,4,12,2,53,45,53,24.5,67,996.5,31.4,SW,3.8,0,0,1.6999999999999997
38774,2014,6,4,13,2,41,52,41,23.8,62,995.8,32.1,SW,5,0,0,1.2000000000000002
38775,2014,6,4,14,2,35,57,35,23.1,55,994.8,33.4,SW,8.2,0,0,3.1999999999999993
38776,2014,6,4,15,2,27,42,27,22.6,55,994.4,32.9,SW,11.5,0,0,3.3000000000000007
38777,2014,6,4,16,2,5,37,5,23.2,58,993.9,32.6,SW,13.9,0,0,2.4000000000000004
38778,2014,6,4,17,2,94,37,94,24.2,63,993.4,32.2,SW,15.6,0,0,1.6999999999999993
38779,2014,6,4,18,2,73,45,73,23.8,62,993.6,32.1,SE,2.4,0,0,2.4
38780,2014,6,4,19,2,143,39,143,24.2,68,994,30.8,SE,4.1,0,0,1.6999999999999997
38781,2014,6,4,20,2,NA,33,NA,24.8,76,994.9,29.5,SE,5.6,0,0,1.5
38782,2014,6,4,21,2,NA,32,NA,24.8,80,995.2,28.7,SE,6.7,0,0,1.1000000000000005
38783,2014,6,4,22,2,NA,27,NA,25.5,88,995.9,27.7,NW,0.8,0,0,0.8
38784,2014,6,4,23,2,NA,25,NA,25.5,87,995.9,27.9,SW,0.8,0,0,0.8
38785,2014,6,5,0,2,NA,31,NA,25.4,86,995.6,28,SE,2.3,0,0,2.3
38786,2014,6,5,1,2,NA,27,NA,25.2,87,995.1,27.6,SW,0.9,0,0,0.9
38787,2014,6,5,2,2,NA,15,NA,25,92,994.9,26.5,SW,2,0,0,1.1
38788,2014,6,5,3,2,NA,24,NA,25,93,994.9,26.3,NE,0.9,0,0,0.9
38789,2014,6,5,4,2,NA,15,NA,24.8,94,994.6,25.9,NE,1.9,0,0,0.9999999999999999
38790,2014,6,5,5,2,NA,20,NA,24.7,95,994.9,25.6,NW,0.9,0,0,0.9
38791,2014,6,5,6,2,NA,17,NA,24.7,95,995.4,25.6,NW,2,0,0,1.1
38792,2014,6,5,7,2,NA,20,NA,25.8,95,995.7,26.7,NE,0.6,0,0,0.6
38793,2014,6,5,8,2,NA,20,NA,26.6,87,996,29,cv,0.3,0,0,0.3
38794,2014,6,5,9,2,NA,23,NA,24.5,75,996.3,29.5,SW,2,0,0,2
38795,2014,6,5,10,2,NA,20,NA,24.5,70,996.1,30.7,SW,4.6,0,0,2.5999999999999996
38796,2014,6,5,11,2,NA,25,NA,24.9,69,995.8,31.3,SW,6.3,0,0,1.7000000000000002
